0.967257	0.287305	8.801085
0.545877	0.383072	7.479485
2.624045	1.398213	9.481038
5.30555	0.890643	9.557653
4.118026	0.603338	8.341398
2.643198	1.340752	8.303091
1.685517	1.1971	9.212887
0.948103	1.034295	8.877699
0.124498	0.383072	8.877699
0.411803	0.086192	8.925583
0.584186	0.105345	9.165003
0.555455	0.325611	9.481038
0.229844	0.833182	9.682151
0.057461	0.909796	9.787496
0.172382	0.775721	9.940725
0.26815	0.938527	9.873687
0.162805	1.101332	10.409988
0.421379	1.264138	10.180145
0.287304	1.40779	9.902418
0.737414	7.249642	9.567229
3.390189	7.249642	10.189722
1.1971	4.252102	9.931148
0.268151	2.633621	10.084377
-0.553902	2.413355	10.706869
0.881067	2.145204	9.519345
0.296881	0.938527	9.165003
0.497993	0.105344	9.998186
0.565031	0.612915	9.710881
1.082179	0.363918	9.155427
0.603338	0.306457	9.998186
0.287305	0.699107	11.032481
0.756568	0.450109	7.144297
0.210689	0.210689	9.155427
0.229843	0.373495	10.036493
0.134075	0.038307	10.065223
0.497994	0.143652	9.739612
0.727838	0.39265	10.151415
0.938528	0.316035	10.563217
0.287305	0.440534	10.400412
0.124498	0.373496	10.342951
0.335188	0.488418	10.601524
0.229843	0.038308	10.984597
0.26815	0.277727	10.965443
0.373495	0.699106	11.137826
0.622492	0.632069	11.42513
0.842758	0.622492	11.980585
0.756567	0.766144	11.990161
0.526724	0.976834	11.980585
0.574608	1.312022	11.865663
0.699106	1.532289	11.90397
0.603338	1.88663	11.281478
0.909796	2.834734	10.390835
1.666364	3.888183	9.854534
1.580173	4.204218	9.490615
0.794874	4.050989	8.877699
0.316034	4.050989	8.839392
0.287304	3.945644	9.184157
0.50757	3.457227	9.069235
0.526724	2.595314	9.040505
0.517147	1.924938	9.38527
0.756567	1.43652	9.758765
1.024718	1.273715	10.256759
1.340752	1.072602	10.831368
1.359906	1.063025	11.147402
1.331176	1.082179	11.396399
1.177947	1.120486	11.291055
0.794874	1.340752	11.271901
0.316034	1.800439	11.051634
0.172383	2.250549	10.76433
0.229844	2.806004	10.323797
0.076615	3.227383	10.007762
0.047885	3.409343	9.902418
0.028731	3.380612	10.055646
0.086191	3.399766	9.988609
0.153228	3.246537	9.844957
0.248996	3.112462	9.615113
0.402225	2.882618	9.509768
0.497993	2.595314	9.35654
0.68953	2.231395	9.088389
0.900219	2.288856	8.93516
0.995987	2.240972	8.762778
1.091755	2.106897	8.66701
1.072602	1.972822	8.552088
1.101332	1.896207	8.427589
0.967257	2.049436	8.379705
0.861912	2.288856	8.408436
0.823605	2.30801	8.389282
0.823605	2.221819	8.465897
0.967257	1.982398	8.820238
1.034295	1.819593	8.983044
1.053448	1.742978	9.222464
0.919373	1.810016	9.327809
0.794874	1.819593	9.270348
0.775721	1.82917	9.279925
0.833182	1.666364	9.126696
1.177947	1.541865	8.925583
1.312022	1.426944	8.542511
1.302445	1.350329	8.312668
1.110909	1.292868	7.987056
0.900219	0.976834	7.613561
0.775721	0.71826	7.354987
0.909796	0.306457	7.34541
0.948103	0.105344	7.374141
1.005564	0.095768	7.335833
0.967257	0.258573	7.479485
1.015141	0.287304	7.5561
1.005564	0.306457	7.603984
0.852335	0.258573	7.623138
0.766144	0.05746	7.709329
0.651222	0.095769	7.939172
0.670376	0.114922	8.082824
0.622492	0.076614	8.063671
0.536301	0.316034	8.082824
0.229843	0.68953	7.920019
0.201113	1.177947	7.920019
0.584186	1.541865	7.929595
0.718261	1.905784	8.121132
0.833183	2.145204	8.283937
0.976835	2.269703	8.418013
0.995988	2.30801	8.619125
0.948104	2.193088	8.676586
0.794875	2.078167	8.714894
0.775722	1.944091	8.829815
0.756568	1.915361	8.858546
0.727838	1.848323	8.858546
0.689531	1.848323	8.896853
0.976835	1.714248	7.34541
0.316035	1.800439	8.523357
0.287305	1.905784	8.475473
0.268151	1.944091	8.130708
0.172383	2.078167	8.72447
0.201113	2.231395	8.66701
0.363919	2.298433	8.868122
0.42138	2.260126	8.532934
0.651223	2.250549	8.475473
0.746991	2.183511	8.379705
0.6608	2.011129	8.331821
0.565032	1.82917	8.2169
0.344766	1.675941	8.341398
0.220267	1.532289	8.283937
0.220267	1.350329	8.283937
0.277728	1.216254	8.264784
0.335189	1.110909	8.130708
0.344766	0.967257	7.967903
0.344766	0.74699	7.79552
0.335189	0.545877	7.728482
0.258574	0.450109	7.929595
0.18196	0.47884	8.111555
0.143652	0.651222	8.149862
0.306457	0.890643	8.149862
0.383072	1.149216	8.101978
0.517147	1.225831	8.350975
0.555454	1.340752	8.370129
1.082179	1.656787	8.810662
1.369483	2.250549	9.289502
1.503558	2.738966	9.83538
1.695094	2.748543	10.371681
2.001552	2.643198	11.63582
2.087743	2.317587	13.158532
1.82917	2.09732	14.930241
1.503558	1.944091	16.405069
0.95768	1.896207	17.774553
0.47884	1.8579	18.837578
0.201113	1.944091	19.776106
0.699107	2.126051	20.101717
0.986412	2.173935	19.891027
0.746991	2.164358	19.182343
0.402226	2.30801	17.554287
0.095769	2.202665	16.22311
0.181959	2.116474	14.595053
0.344765	2.059013	12.83292
0.660799	2.173935	11.224017
1.082179	2.087743	9.500192
1.225831	2.451662	8.2169
1.331176	2.365471	6.924031
1.149216	2.260126	5.928043
0.976834	2.106897	4.673481
1.005564	2.030283	3.754108
1.216254	2.078167	2.815581
1.388636	2.164358	2.164358
1.599326	2.384624	2.020706
1.8579	2.834734	2.240972
2.020706	3.284844	2.882618
2.020706	3.371035	3.581725
2.06859	3.591302	4.3766
2.183511	3.830722	4.912901
2.154781	3.907337	5.51624
2.183511	3.811569	6.253654
2.173935	3.610456	7.058106
2.059013	3.495534	7.843404
1.924938	3.418919	8.839392
1.742978	3.275267	9.615113
1.532289	3.361459	10.505756
1.455674	3.505111	11.099518
1.369483	3.648763	11.540052
1.321599	3.754108	11.750741
1.187524	3.744531	12.066776
